cnes,codigo_ibge,municipio,regiao_covid,codigo_regiao_covid,latitude,longitude,data_atualizacao,leitos_total,leitos_internacoes,leitos_covid,lotacao,leitos_disponiveis,semana_epidemiologica,hospital
2252066,4320453,Sério,LAJEADO - R29 R30,20,-29.3847921,-52.254972,2020-06-18,0,0,0,NA,0,25,Hospital Sao Jose Serio
2252066,4320453,Sério,LAJEADO - R29 R30,20,-29.3847921,-52.254972,2020-06-19,0,0,0,NA,0,25,Hospital Sao Jose Serio
2252066,4320453,Sério,LAJEADO - R29 R30,20,-29.3847921,-52.254972,2020-06-20,0,0,0,NA,0,25,Hospital Sao Jose Serio
2252066,4320453,Sério,LAJEADO - R29 R30,20,-29.3847921,-52.254972,2020-06-21,0,0,0,NA,0,26,Hospital Sao Jose Serio
2252066,4320453,Sério,LAJEADO - R29 R30,20,-29.3847921,-52.254972,2020-06-23,0,0,0,NA,0,26,Hospital Sao Jose Serio
2252066,4320453,Sério,LAJEADO - R29 R30,20,-29.3847921,-52.254972,2020-06-24,0,0,0,NA,0,26,Hospital Sao Jose Serio
2252066,4320453,Sério,LAJEADO - R29 R30,20,-29.3847921,-52.254972,2020-06-25,0,0,0,NA,0,26,Hospital Sao Jose Serio
2252066,4320453,Sério,LAJEADO - R29 R30,20,-29.3847921,-52.254972,2020-06-26,0,0,0,NA,0,26,Hospital Sao Jose Serio
2252066,4320453,Sério,LAJEADO - R29 R30,20,-29.3847921,-52.254972,2020-06-27,0,0,0,NA,0,26,Hospital Sao Jose Serio
2252066,4320453,Sério,LAJEADO - R29 R30,20,-29.3847921,-52.254972,2020-06-28,0,0,0,NA,0,27,Hospital Sao Jose Serio
2252066,4320453,Sério,LAJEADO - R29 R30,20,-29.3847921,-52.254972,2020-06-29,0,0,0,NA,0,27,Hospital Sao Jose Serio
2252066,4320453,Sério,LAJEADO - R29 R30,20,-29.3847921,-52.254972,2020-06-30,0,0,0,NA,0,27,Hospital Sao Jose Serio
2252066,4320453,Sério,LAJEADO - R29 R30,20,-29.3847921,-52.254972,2020-07-01,0,0,0,NA,0,27,Hospital Sao Jose Serio
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-04-28,0,0,0,NA,0,18,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-04-29,0,0,0,NA,0,18,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-04-30,0,0,0,NA,0,18,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-01,0,0,0,NA,0,18,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-02,0,0,0,NA,0,18,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-03,0,0,0,NA,0,19,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-04,0,0,0,NA,0,19,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-05,0,0,0,NA,0,19,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-06,0,0,0,NA,0,19,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-07,0,0,0,NA,0,19,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-08,0,0,0,NA,0,19,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-09,0,0,0,NA,0,19,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-10,0,0,0,NA,0,20,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-11,0,0,0,NA,0,20,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-12,0,0,0,NA,0,20,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-13,0,0,0,NA,0,20,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-14,0,0,0,NA,0,20,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-15,0,0,0,NA,0,20,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-16,0,0,0,NA,0,20,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-17,0,0,0,NA,0,21,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-18,0,0,0,NA,0,21,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-19,0,0,0,NA,0,21,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-20,0,0,0,NA,0,21,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-21,0,0,0,NA,0,21,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-22,0,0,0,NA,0,21,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-23,0,0,0,NA,0,21,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-24,0,0,0,NA,0,22,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-25,0,0,0,NA,0,22,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-26,0,0,0,NA,0,22,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-27,0,0,0,NA,0,22,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-28,0,0,0,NA,0,22,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-29,0,0,0,NA,0,22,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-30,0,0,0,NA,0,22,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-05-31,0,0,0,NA,0,23,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-06-01,0,0,0,NA,0,23,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-06-02,0,0,0,NA,0,23,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-06-03,0,0,0,NA,0,23,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-06-04,0,0,0,NA,0,23,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-06-05,0,0,0,NA,0,23,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-06-06,0,0,0,NA,0,23,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-06-07,0,0,0,NA,0,24,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-06-08,0,0,0,NA,0,24,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-06-09,0,0,0,NA,0,24,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-06-10,0,0,0,NA,0,24,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-06-11,0,0,0,NA,0,24,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-06-12,0,0,0,NA,0,24,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-06-13,0,0,0,NA,0,24,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-06-14,0,0,0,NA,0,25,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-06-15,0,0,0,NA,0,25,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-06-16,0,0,0,NA,0,25,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-06-17,0,0,0,NA,0,25,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-06-18,0,0,0,NA,0,25,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-06-19,0,0,0,NA,0,25,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-06-20,0,0,0,NA,0,25,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-06-21,0,0,0,NA,0,26,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-06-23,0,0,0,NA,0,26,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-06-24,0,0,0,NA,0,26,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-06-25,0,0,0,NA,0,26,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-06-26,0,0,0,NA,0,26,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-06-27,0,0,0,NA,0,26,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-06-28,0,0,0,NA,0,27,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-06-29,0,0,0,NA,0,27,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-06-30,0,0,0,NA,0,27,Hospital Sao Jose Rodeio Bonito
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-07-01,0,0,0,NA,0,27,Hospital Sao Jose Rodeio Bonito
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-04-28,0,0,0,NA,0,18,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-04-29,0,0,0,NA,0,18,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-04-30,0,0,0,NA,0,18,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-01,0,0,0,NA,0,18,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-02,0,0,0,NA,0,18,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-03,0,0,0,NA,0,19,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-04,0,0,0,NA,0,19,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-05,0,0,0,NA,0,19,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-06,0,0,0,NA,0,19,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-07,0,0,0,NA,0,19,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-08,0,0,0,NA,0,19,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-09,0,0,0,NA,0,19,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-10,0,0,0,NA,0,20,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-11,0,0,0,NA,0,20,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-12,0,0,0,NA,0,20,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-13,0,0,0,NA,0,20,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-14,0,0,0,NA,0,20,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-15,0,0,0,NA,0,20,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-16,0,0,0,NA,0,20,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-17,0,0,0,NA,0,21,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-18,0,0,0,NA,0,21,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-19,0,0,0,NA,0,21,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-20,0,0,0,NA,0,21,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-21,0,0,0,NA,0,21,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-22,0,0,0,NA,0,21,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-23,0,0,0,NA,0,21,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-24,0,0,0,NA,0,22,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-25,0,0,0,NA,0,22,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-26,0,0,0,NA,0,22,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-27,0,0,0,NA,0,22,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-28,0,0,0,NA,0,22,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-29,0,0,0,NA,0,22,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-30,0,0,0,NA,0,22,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-05-31,0,0,0,NA,0,23,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-06-01,0,0,0,NA,0,23,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-06-02,0,0,0,NA,0,23,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-06-03,0,0,0,NA,0,23,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-06-04,0,0,0,NA,0,23,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-06-05,0,0,0,NA,0,23,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-06-06,0,0,0,NA,0,23,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-06-07,0,0,0,NA,0,24,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-06-08,0,0,0,NA,0,24,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-06-09,0,0,0,NA,0,24,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-06-10,0,0,0,NA,0,24,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-06-11,0,0,0,NA,0,24,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-06-12,0,0,0,NA,0,24,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-06-13,0,0,0,NA,0,24,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-06-14,0,0,0,NA,0,25,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-06-15,0,0,0,NA,0,25,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-06-16,0,0,0,NA,0,25,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-06-17,0,0,0,NA,0,25,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-06-18,0,0,0,NA,0,25,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-06-19,0,0,0,NA,0,25,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-06-20,0,0,0,NA,0,25,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-06-21,0,0,0,NA,0,26,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-06-23,0,0,0,NA,0,26,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-06-24,0,0,0,NA,0,26,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-06-25,0,0,0,NA,0,26,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-06-26,0,0,0,NA,0,26,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-06-27,0,0,0,NA,0,26,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-06-28,0,0,0,NA,0,27,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-06-29,0,0,0,NA,0,27,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-06-30,0,0,0,NA,0,27,Hospital Monte Alverne
2255928,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7071009,-52.4442685,2020-07-01,0,0,0,NA,0,27,Hospital Monte Alverne
2249626,4307559,Estação,ERECHIM - R16,13,-27.9131118,-52.2572281,2020-04-28,0,0,0,NA,0,18,Hospital Santo Antonio Estacao
2249626,4307559,Estação,ERECHIM - R16,13,-27.9131118,-52.2572281,2020-04-29,0,0,0,NA,0,18,Hospital Santo Antonio Estacao
2249626,4307559,Estação,ERECHIM - R16,13,-27.9131118,-52.2572281,2020-04-30,0,0,0,NA,0,18,Hospital Santo Antonio Estacao
2249626,4307559,Estação,ERECHIM - R16,13,-27.9131118,-52.2572281,2020-05-01,0,0,0,NA,0,18,Hospital Santo Antonio Estacao
2249626,4307559,Estação,ERECHIM - R16,13,-27.9131118,-52.2572281,2020-05-02,0,0,0,NA,0,18,Hospital Santo Antonio Estacao
2249626,4307559,Estação,ERECHIM - R16,13,-27.9131118,-52.2572281,2020-05-03,0,0,0,NA,0,19,Hospital Santo Antonio Estacao
2249626,4307559,Estação,ERECHIM - R16,13,-27.9131118,-52.2572281,2020-05-04,0,0,0,NA,0,19,Hospital Santo Antonio Estacao
2249626,4307559,Estação,ERECHIM - R16,13,-27.9131118,-52.2572281,2020-05-05,0,0,0,NA,0,19,Hospital Santo Antonio Estacao
2249626,4307559,Estação,ERECHIM - R16,13,-27.9131118,-52.2572281,2020-05-06,0,0,0,NA,0,19,Hospital Santo Antonio Estacao
2249626,4307559,Estação,ERECHIM - R16,13,-27.9131118,-52.2572281,2020-05-07,0,0,0,NA,0,19,Hospital Santo Antonio Estacao
2249626,4307559,Estação,ERECHIM - R16,13,-27.9131118,-52.2572281,2020-05-08,0,0,0,NA,0,19,Hospital Santo Antonio Estacao
2249626,4307559,Estação,ERECHIM - R16,13,-27.9131118,-52.2572281,2020-05-09,0,0,0,NA,0,19,Hospital Santo Antonio Estacao
2249626,4307559,Estação,ERECHIM - R16,13,-27.9131118,-52.2572281,2020-05-10,0,0,0,NA,0,20,Hospital Santo Antonio Estacao
2249626,4307559,Estação,ERECHIM - R16,13,-27.9131118,-52.2572281,2020-05-11,0,0,0,NA,0,20,Hospital Santo Antonio Estacao
2249626,4307559,Estação,ERECHIM - R16,13,-27.9131118,-52.2572281,2020-05-12,0,0,0,NA,0,20,Hospital Santo Antonio Estacao
2249626,4307559,Estação,ERECHIM - R16,13,-27.9131118,-52.2572281,2020-05-13,0,0,0,NA,0,20,Hospital Santo Antonio Estacao
